Image_Label,EncodedPixels
0011165_117.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_117.jpg_GRAVEL,
0011165_117.jpg_SUGAR,
0011165_118.jpg_FISH,
0011165_118.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_118.jpg_GRAVEL,
0011165_118.jpg_SUGAR,
0011165_119.jpg_FISH,
0011165_119.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 60 15960 60 16100 60 16240 60 16380 60 16520 60 16660 60 16800 60 16940 60 17080 60 17220 60 17360 60 17500 60 17640 60 17780 60 17920 60 18060 60 18200 60 18340 60 18480 60 18620 60 18760 60
0011165_119.jpg_GRAVEL,
0011165_119.jpg_SUGAR,
0011165_120.jpg_FISH,
0011165_120.jpg_FLOWER,
0011165_120.jpg_GRAVEL,
0011165_120.jpg_SUGAR,
0011165_121.jpg_FISH,6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_121.jpg_FLOWER,
0011165_121.jpg_GRAVEL,
0011165_121.jpg_SUGAR,
0011165_122.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_122.jpg_FLOWER,
0011165_122.jpg_GRAVEL,
0011165_122.jpg_SUGAR,
0011165_123.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_123.jpg_FLOWER,
0011165_123.jpg_GRAVEL,
0011165_123.jpg_SUGAR,
0011165_124.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_124.jpg_FLOWER,
0011165_124.jpg_GRAVEL,
0011165_124.jpg_SUGAR,
0011165_125.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_125.jpg_FLOWER,
0011165_125.jpg_GRAVEL,
0011165_125.jpg_SUGAR,
0011165_126.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_126.jpg_FLOWER,17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_126.jpg_GRAVEL,
0011165_126.jpg_SUGAR,
0011165_127.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135 8960 135 9100 135 9240 135 9380 135 9520 135 9660 135 9800 135 9940 135 10080 135 10220 135 10360 135 10500 135 10640 135 10780 135 10920 135 11060 135 11200 135 11340 135 11480 135 11620 135 11760 135 11900 135 12040 135 12180 135 12320 135 12460 135 12600 135 12740 135 12880 135 13020 135 13160 135 13300 135 13440 135 13580 135 13720 135 13860 135 14000 135 14140 135 14280 135 14420 135 14560 135 14700 135 14840 135 14980 135 15120 135 15260 135 15400 135 15540 135 15680 135 15820 135 15960 135 16100 135 16240 135 16380 135 16520 135 16660 135 16800 135 16940 135 17080 135 17220 135 17360 135 17500 135 17640 135 17780 135 17920 135 18060 135 18200 135 18340 135 18480 135 18620 135 18760 135 18900 135 19040 135 19180 135 19320 135 19460 135
0011165_127.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_127.jpg_GRAVEL,
0011165_127.jpg_SUGAR,
0011165_128.jpg_FISH,0 135 140 135 280 135 420 135 560 135 700 135 840 135 980 135 1120 135 1260 135 1400 135 1540 135 1680 135 1820 135 1960 135 2100 135 2240 135 2380 135 2520 135 2660 135 2800 135 2940 135 3080 135 3220 135 3360 135 3500 135 3640 135 3780 135 3920 135 4060 135 4200 135 4340 135 4480 135 4620 135 4760 135 4900 135 5040 135 5180 135 5320 135 5460 135 5600 135 5740 135 5880 135 6020 135 6160 135 6300 135 6440 135 6580 135 6720 135 6860 135 7000 135 7140 135 7280 135 7420 135 7560 135 7700 135 7840 135 7980 135 8120 135 8260 135 8400 135 8540 135 8680 135 8820 135
0011165_128.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_128.jpg_GRAVEL,
0011165_128.jpg_SUGAR,
0011165_129.jpg_FISH,
0011165_129.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_129.jpg_GRAVEL,
0011165_129.jpg_SUGAR,
0011165_130.jpg_FISH,
0011165_130.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_130.jpg_GRAVEL,
0011165_130.jpg_SUGAR,
0011165_131.jpg_FISH,
0011165_131.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_131.jpg_GRAVEL,
0011165_131.jpg_SUGAR,
0011165_132.jpg_FISH,
0011165_132.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_132.jpg_GRAVEL,
0011165_132.jpg_SUGAR,
0011165_133.jpg_FISH,
0011165_133.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_133.jpg_GRAVEL,
0011165_133.jpg_SUGAR,
0011165_134.jpg_FISH,
0011165_134.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140
0011165_134.jpg_GRAVEL,
0011165_134.jpg_SUGAR,
0011165_135.jpg_FISH,
0011165_135.jpg_FLOWER,
0011165_135.jpg_GRAVEL,
0011165_135.jpg_SUGAR,
0011165_136.jpg_FISH,
0011165_136.jpg_FLOWER,
0011165_136.jpg_GRAVEL,
0011165_136.jpg_SUGAR,
0011165_137.jpg_FISH,
0011165_137.jpg_FLOWER,
0011165_137.jpg_GRAVEL,
0011165_137.jpg_SUGAR,
0011165_138.jpg_FISH,
0011165_138.jpg_FLOWER,
0011165_138.jpg_GRAVEL,
0011165_138.jpg_SUGAR,
0011165_139.jpg_FISH,
0011165_139.jpg_FLOWER,
0011165_139.jpg_GRAVEL,
0011165_139.jpg_SUGAR,
0011165_140.jpg_FISH,
0011165_140.jpg_FLOWER,
